customer_ID,A_res,B_res,C_res,D_res,E_res,F_res,G_res
10048511,1,1,2,3,0,1,2
10048512,0,0,1,3,0,0,3
10048513,0,1,3,3,1,1,3
10048514,1,1,2,2,1,1,4
10048515,0,0,3,3,0,1,3
10048517,2,1,1,3,1,0,2
10048518,0,0,3,3,0,0,2
10048522,1,0,3,3,1,1,2
10048523,1,1,1,3,1,2,3
10048524,2,0,2,2,0,3,3
10048526,0,0,2,3,0,0,1
10048527,2,1,1,2,0,2,3
10048528,1,1,4,3,1,1,2
10048529,1,1,4,3,1,2,4
10048530,1,1,3,3,0,2,3
10048531,2,1,1,3,0,3,1
10048532,1,1,3,3,0,1,1
10048533,1,1,1,3,1,2,3
10048534,1,0,2,3,0,2,2
10048538,0,0,1,3,0,0,2
10048539,0,1,4,3,1,0,2
10048540,2,0,3,3,1,3,3
10048541,1,1,3,3,0,2,1
10048542,1,0,1,2,0,2,1
10048545,1,1,2,3,1,2,3
10048547,0,0,1,3,0,0,3
10048548,2,0,1,1,0,3,1
10048549,0,1,1,3,0,0,2
10048550,0,0,2,2,0,0,4
10048551,2,1,2,3,0,2,2
10048552,1,1,1,3,1,2,4
10048553,1,0,3,3,0,1,1
10048556,0,0,1,1,0,0,1
10048557,1,0,3,3,0,2,1
10048560,1,1,3,3,1,2,3
10048564,1,1,3,3,1,2,2
10048565,1,0,1,1,0,1,2
10048566,0,1,1,1,0,0,1
10048568,2,0,1,1,0,1,1
10048569,1,1,1,2,1,2,1
10048570,1,1,3,3,1,0,2
10048575,0,0,1,1,0,0,2
10048579,1,1,1,1,1,2,2
10048581,0,0,1,2,0,0,2
10048584,1,0,3,3,1,1,3
10048585,1,1,2,3,1,1,3
10048586,1,1,3,2,1,1,4
10048588,1,1,3,2,1,2,4
10048591,1,1,1,1,0,1,2
10048596,1,0,2,2,0,1,2
10048598,2,0,3,3,1,2,3
10048600,1,1,4,3,1,1,4
10048605,0,0,3,3,0,0,2
10048606,0,0,2,3,0,0,2
10048607,0,0,3,3,0,2,2
10048608,1,1,3,3,1,2,1
10048609,0,0,1,1,0,0,1
10048611,1,1,3,3,1,0,3
10048612,1,1,2,2,1,2,2
10048614,1,1,3,3,1,2,4
10048615,0,0,1,1,0,0,2
10048616,1,1,3,3,1,1,3
10048617,1,0,2,2,0,2,2
10048618,1,1,1,1,1,2,3
10048619,0,1,2,2,0,2,1
10048621,0,1,3,2,0,1,3
10048624,1,0,3,3,1,2,3
10048625,2,0,2,3,1,0,2
10048630,2,0,4,3,1,3,1
10048631,0,0,2,2,0,0,3
10048634,0,0,2,1,0,0,2
10048635,1,1,2,2,1,1,3
10048636,1,1,4,3,1,0,3
10048639,0,0,2,2,0,0,2
10048640,2,1,2,3,1,2,3
10048642,2,0,1,3,1,2,3
10048643,1,1,3,3,1,0,2
10048645,1,1,2,2,0,2,2
10048646,0,1,3,3,0,0,2
10048648,0,0,2,2,0,0,2
10048649,1,1,3,3,1,2,2
10048650,0,0,2,2,0,0,2
10048652,0,1,2,2,0,0,1
10048653,0,0,4,3,0,3,3
10048655,1,0,4,3,0,2,3
10048656,0,0,2,2,0,0,2
10048657,1,0,3,3,0,2,3
10048658,0,1,4,3,0,0,2
10048659,1,1,3,3,0,1,2
10048660,1,1,1,2,1,2,3
10048666,2,1,4,3,1,1,4
10048667,1,0,1,1,1,2,2
10048669,1,0,1,2,1,0,2
10048670,1,1,3,3,0,2,4
10048671,1,1,2,3,1,1,3
10048672,1,1,4,3,1,1,4
10048673,1,1,2,2,1,2,2
10048676,2,0,2,2,1,1,3
10048677,1,0,1,2,0,1,1
10048678,0,0,2,3,0,0,2
10048679,1,1,3,3,0,2,3
10048682,1,1,3,3,1,2,1
10048685,1,1,2,2,1,2,3
10048687,2,0,3,3,0,2,3
10048688,1,0,1,2,0,1,1
10048689,2,0,2,3,1,2,1
10048692,1,0,3,3,1,0,1
10048694,0,0,1,1,0,0,2
10048697,0,0,2,3,0,0,2
10048698,0,0,1,3,0,0,3
10048699,0,0,1,3,0,0,2
10048702,1,0,3,3,0,1,3
10048703,0,1,3,3,0,0,2
10048704,0,1,2,2,0,0,1
10048705,1,0,1,2,0,2,2
10048706,1,1,3,3,1,1,4
10048708,1,0,1,1,0,2,1
10048709,0,0,3,3,0,0,3
10048712,0,0,2,3,0,0,3
10048714,1,0,3,3,1,0,1
10048715,0,0,1,3,0,0,2
10048717,1,0,2,2,0,1,2
10048718,1,0,3,3,0,1,3
10048720,1,0,1,1,1,2,1
10048721,1,0,1,2,1,1,2
10048722,1,1,3,3,1,0,2
10048725,1,1,2,3,1,2,1
10048726,1,1,3,3,1,2,2
10048727,2,0,3,3,1,1,2
10048728,2,0,2,2,0,0,2
10048730,1,1,1,1,1,2,3
10048733,1,0,2,3,0,2,3
10048734,1,0,3,3,1,2,2
10048736,1,1,1,1,1,2,2
10048738,1,1,4,3,1,1,2
10048739,1,1,3,3,1,2,2
10048740,0,0,1,2,0,0,1
10048742,2,1,4,3,0,1,3
10048744,1,1,1,2,1,2,2
10048745,1,0,2,2,0,2,2
10048752,1,1,1,2,1,2,3
10048754,1,0,1,3,1,1,3
10048756,1,1,3,3,1,1,3
10048757,1,0,1,2,1,1,3
10048761,1,0,4,3,1,1,4
10048762,1,0,3,3,1,1,3
10048763,1,1,4,3,1,1,3
10048764,0,0,1,2,0,0,3
10048767,0,1,1,1,0,0,2
10048769,1,1,3,3,1,2,3
10048770,0,1,1,2,0,0,2
10048771,0,1,1,1,0,0,2
10048772,1,1,1,1,1,0,1
10048773,2,1,3,3,1,0,2
10048774,2,1,1,2,1,1,3
10048775,1,1,3,3,1,1,3
10048777,1,1,1,3,1,1,3
10048778,1,1,2,2,0,2,2
10048782,1,0,3,3,1,2,2
10048783,0,0,1,3,0,0,4
10048784,1,1,3,3,1,1,3
10048786,1,1,3,3,1,2,3
10048788,1,1,3,3,1,2,3
10048790,1,1,3,3,1,0,2
10048793,1,1,3,1,0,2,2
10048794,1,0,4,3,1,0,3
10048796,0,1,3,3,0,0,2
10048797,2,1,4,3,1,1,2
10048799,0,0,1,2,0,0,1
10048800,2,0,2,3,1,1,3
10048801,1,1,1,1,0,1,2
10048803,2,1,3,3,1,1,3
10048804,0,1,3,3,0,0,1
10048805,2,0,3,3,0,2,2
10048806,0,0,2,3,0,0,1
10048807,1,0,3,3,0,2,2
10048809,1,1,3,3,1,0,2
10048810,1,0,3,3,0,2,3
10048811,1,0,3,3,0,2,4
10048812,0,1,1,2,0,0,1
10048813,1,0,3,3,0,1,2
10048815,1,0,1,2,0,2,2
10048816,1,1,1,1,1,2,1
10048817,0,0,2,2,0,0,2
10048818,2,0,4,3,0,2,4
10048820,2,0,3,3,0,3,2
10048823,1,0,3,3,0,0,2
10048825,1,1,3,3,1,2,3
10048826,1,1,3,3,1,0,1
10048827,1,1,3,3,1,0,2
10048829,2,1,4,3,1,2,3
10048831,1,1,2,3,1,1,3
10048832,1,1,3,3,1,2,3
10048833,1,0,3,3,0,2,2
10048836,1,1,3,2,1,1,3
10048838,2,0,2,2,0,2,2
10048839,0,0,1,3,0,0,2
10048841,0,0,1,1,0,0,1
10048842,0,0,3,3,0,0,2
10048844,1,0,1,3,1,2,3
10048847,1,1,1,1,1,2,2
10048848,1,0,3,3,0,2,3
10048849,0,1,2,3,0,0,3
10048850,1,0,3,3,1,2,1
10048852,2,1,1,3,1,2,4
10048855,0,0,3,2,0,0,2
10048856,1,1,1,3,1,0,1
10048858,1,1,2,3,1,2,3
10048860,1,1,3,3,1,2,1
10048861,1,0,3,3,1,0,2
10048863,1,1,3,3,1,1,1
10048866,1,1,3,3,0,1,2
10048868,1,1,2,2,1,2,2
10048869,1,1,3,3,1,1,4
10048870,0,1,3,3,0,0,1
10048872,1,1,3,3,1,2,3
10048873,1,0,2,3,0,2,3
10048875,0,1,3,3,0,0,2
10048877,0,0,1,1,0,0,1
10048878,1,0,3,3,0,0,1
10048881,1,0,3,3,1,2,2
10048882,1,1,4,3,1,0,2
10048883,1,1,3,3,1,2,2
10048884,0,1,1,3,0,0,3
10048885,1,1,3,2,0,1,2
10048887,1,0,3,3,1,0,3
10048888,0,1,1,2,0,1,1
10048889,0,0,1,3,0,0,1
10048891,1,0,2,2,0,1,2
10048894,1,1,4,3,1,2,1
10048895,1,0,2,3,1,2,4
10048896,1,0,3,3,0,2,2
10048900,0,1,2,3,0,0,2
10048901,1,1,1,1,1,2,1
10048902,1,1,3,3,1,2,4
10048903,1,1,3,3,1,0,2
10048905,2,0,2,2,0,1,2
10048907,0,0,3,3,0,0,1
10048908,2,0,3,3,0,1,2
10048909,1,1,2,2,0,2,1
10048910,1,0,3,3,1,1,2
10048911,0,0,1,2,0,0,1
10048913,1,0,4,3,0,1,3
10048914,1,1,1,2,0,2,1
10048915,1,0,3,3,1,0,2
10048916,1,1,2,2,0,2,1
10048920,1,1,3,3,1,0,1
10048922,2,0,3,3,1,3,3
10048923,1,1,1,1,0,2,1
10048926,1,0,3,3,1,1,3
10048927,1,1,1,3,0,2,3
10048928,0,0,1,1,0,0,2
10048929,1,0,3,3,1,2,3
10048934,1,0,3,3,1,2,4
10048935,2,1,2,2,0,1,1
10048938,2,1,1,2,0,3,2
10048939,1,0,3,3,0,2,3
10048940,1,1,3,3,0,1,3
10048941,1,1,1,3,1,2,2
10048944,2,0,3,3,1,2,3
10048945,2,1,3,2,0,2,2
10048947,2,0,3,3,0,3,1
10048949,1,1,1,3,1,2,3
10048950,1,1,3,3,1,1,3
10048952,2,0,4,3,0,3,3
10048953,0,0,1,1,0,0,3
10048954,1,1,1,2,0,2,3
10048957,1,1,1,2,1,2,3
10048961,1,1,4,3,1,1,4
10048962,0,1,2,3,0,0,2
10048964,1,0,4,3,1,1,3
10048966,2,0,1,1,0,2,1
10048967,1,0,3,3,1,0,3
10048969,1,1,2,3,1,1,3
10048970,2,0,3,3,0,0,2
10048975,2,0,1,3,1,2,1
10048977,1,1,2,2,1,2,3
10048978,1,0,2,2,1,1,2
10048981,2,1,3,3,1,2,3
10048982,0,0,3,2,0,0,2
10048986,1,1,1,2,0,1,3
10048987,0,0,4,3,0,0,2
10048988,1,0,1,3,0,1,2
10048992,1,0,3,3,1,2,3
10048993,0,0,2,3,0,0,1
10048994,1,1,3,3,1,0,2
10048996,1,1,2,3,1,2,2
10048998,0,0,1,1,0,0,3
10048999,0,1,3,3,0,2,2
10049000,2,1,1,2,1,3,3
10049001,1,1,3,3,1,2,4
10049002,1,1,1,2,1,2,1
10049003,1,1,1,3,1,1,3
10049004,2,0,1,2,0,3,3
10049005,1,1,3,3,1,1,4
10049006,1,0,3,3,0,2,1
10049007,1,1,3,3,1,0,2
10049008,1,0,1,2,0,2,2
10049009,1,1,3,3,1,1,3
10049011,2,0,1,1,0,2,1
10049012,1,1,2,3,0,1,2
10049015,2,0,3,3,0,0,2
10049020,1,1,3,3,1,1,4
10049021,1,1,3,3,1,1,1
10049024,0,0,3,3,0,2,2
10049025,0,0,1,3,0,0,1
10049026,1,0,3,2,1,0,4
10049029,2,0,3,3,0,1,3
10049031,1,0,1,1,0,2,2
10049033,0,1,3,3,1,2,2
10049034,0,0,3,3,0,0,1
10049037,1,1,4,3,1,1,1
10049039,1,0,4,3,1,2,2
10049040,1,1,3,3,1,1,3
10049043,0,0,1,1,0,0,2
10049044,2,0,4,3,0,0,3
10049046,1,0,3,3,1,0,2
10049047,0,0,3,2,0,0,2
10049048,1,0,3,3,1,2,3
10049049,0,0,1,1,0,0,3
10049051,2,1,2,3,1,2,2
10049053,1,1,3,3,1,2,4
10049054,0,0,1,2,0,0,2
10049055,2,0,1,2,0,1,3
10049056,1,0,4,3,0,1,3
10049058,0,1,3,3,0,0,2
10049059,1,0,3,3,0,1,2
10049060,1,1,1,3,1,2,3
10049062,1,1,3,3,1,2,3
10049063,0,1,2,3,0,1,1
10049064,1,0,3,3,0,2,1
10049066,1,0,2,3,0,1,3
10049067,1,0,2,2,0,1,1
10049069,1,1,1,1,1,1,3
10049070,2,1,4,3,1,0,2
10049071,1,1,3,3,1,2,3
10049072,1,0,3,3,1,2,2
10049078,1,0,1,3,0,1,2
10049079,0,1,3,3,0,0,1
10049081,1,1,1,3,1,2,3
10049083,1,0,2,3,0,2,2
10049084,1,0,4,3,1,1,3
10049087,1,1,3,2,1,1,2
10049088,1,0,3,3,0,2,1
10049089,0,0,2,3,0,0,1
10049091,0,0,1,2,0,0,2
10049093,1,1,3,2,0,2,4
10049094,1,1,2,2,0,2,4
10049096,1,1,3,3,1,1,2
10049097,0,0,1,3,0,0,1
10049099,0,0,1,1,0,0,2
10049100,1,0,3,3,0,0,1
10049101,0,0,1,1,0,0,2
10049102,0,1,3,3,0,0,2
10049105,0,0,1,1,0,0,1
10049106,2,1,1,3,0,0,2
10049107,2,1,3,3,1,3,3
10049109,1,0,4,3,0,2,1
10049110,2,0,2,2,0,3,2
10049112,1,0,3,3,0,2,3
10049113,1,1,4,3,1,0,2
10049115,1,0,2,2,0,0,2
10049117,1,1,3,3,1,1,1
10049119,1,0,1,1,1,2,1
10049120,1,0,1,3,1,2,3
10049122,1,0,3,3,0,2,3
10049125,1,1,3,3,1,1,2
10049126,1,0,1,3,0,2,3
10049127,1,1,3,3,1,1,3
10049128,1,0,3,3,0,2,2
10049129,1,0,3,2,1,1,1
10049130,2,0,3,2,0,3,3
10049132,1,0,2,3,1,2,2
10049133,1,1,2,2,1,1,3
10049135,0,0,1,3,0,0,2
10049136,1,0,4,3,1,1,4
10049137,0,0,1,1,0,0,2
10049138,1,0,3,3,0,0,3
10049139,1,0,3,3,0,0,2
10049141,1,1,2,3,1,2,2
10049142,1,1,3,3,1,2,2
10049143,1,1,2,2,1,2,2
10049144,1,1,3,1,1,2,1
10049146,1,1,1,1,1,1,1
10049147,1,0,1,1,0,2,2
10049148,0,1,1,1,0,0,2
10049150,1,1,4,3,1,2,3
10049151,2,0,3,3,1,2,3
10049154,1,0,1,1,0,2,2
10049155,0,0,2,1,0,0,2
10049156,0,0,1,1,0,0,2
10049157,0,0,2,3,0,0,2
10049160,1,0,3,2,1,2,3
10049162,1,1,1,1,1,2,3
10049163,1,1,3,3,1,2,3
10049169,2,1,2,3,1,0,2
10049170,1,1,3,3,1,1,3
10049171,1,0,3,3,1,0,2
10049172,2,1,1,2,1,2,2
10049173,1,0,2,3,0,2,2
10049176,0,0,3,3,0,0,1
10049177,1,1,3,3,1,2,3
10049179,1,1,3,3,1,1,2
10049181,1,0,1,1,1,1,1
10049182,2,1,2,3,1,2,4
10049184,1,1,1,1,1,1,2
10049185,1,0,3,3,0,2,2
10049190,1,1,3,3,1,2,2
10049191,0,0,3,3,0,0,4
10049193,0,0,1,1,0,0,2
10049194,1,1,3,3,1,2,1
10049196,0,0,3,3,0,3,4
10049197,2,1,1,2,0,2,3
10049200,1,0,1,2,0,2,2
10049202,1,0,3,3,1,2,3
10049203,0,0,2,2,0,0,2
10049204,1,0,3,3,1,0,2
10049205,1,0,3,3,0,1,3
10049206,2,0,3,3,0,2,3
10049207,1,1,3,3,1,0,3
10049208,1,0,2,2,1,2,2
10049209,2,1,3,3,1,2,2
10049210,1,0,4,3,0,2,3
10049211,1,0,3,3,1,1,3
10049215,2,0,1,3,0,1,3
10049217,0,0,2,3,0,0,2
10049219,0,1,1,2,0,0,1
10049220,0,0,4,3,0,0,4
10049221,0,0,1,2,0,0,2
10049225,0,0,1,1,0,0,2
10049226,1,1,2,3,1,2,3
10049227,1,1,4,3,1,2,2
10049228,1,1,1,1,1,1,2
10049229,2,0,2,3,1,1,3
10049230,1,1,3,3,1,2,1
10049231,1,0,2,1,0,2,1
10049234,0,1,1,2,0,0,2
10049236,0,0,2,3,0,0,2
10049238,0,0,1,1,0,0,2
10049239,1,0,1,1,0,2,1
10049240,1,1,1,3,1,1,3
10049241,0,1,3,3,0,2,3
10049244,1,0,3,3,0,1,3
10049246,1,0,1,1,0,2,2
10049248,1,0,2,2,0,1,2
10049249,2,1,3,3,1,3,3
10049252,1,0,1,3,1,1,1
10049253,0,0,1,2,0,0,2
10049254,0,0,1,1,0,0,2
10049256,2,1,1,1,0,2,1
10049257,2,0,4,3,1,3,2
10049258,1,0,2,3,0,0,2
10049259,0,0,2,3,0,0,3
10049260,1,1,3,3,1,0,2
10049261,1,1,2,2,1,2,1
10049264,1,1,3,3,1,2,3
10049265,1,0,1,2,0,2,1
10049266,1,0,1,1,0,2,2
10049267,2,1,1,2,1,2,2
10049268,2,0,4,3,0,1,2
10049270,1,0,3,3,1,2,4
10049271,2,1,1,1,1,0,2
10049273,1,1,3,3,0,0,2
10049274,2,0,3,3,0,3,2
10049276,1,0,2,3,1,1,1
10049278,0,0,1,1,0,0,3
10049280,0,0,2,1,0,0,2
10049282,1,1,3,3,1,1,3
10049283,1,0,3,3,1,1,2
10049284,1,0,3,3,0,2,3
10049285,2,0,3,2,1,3,3
10049286,1,1,1,1,1,2,1
10049287,1,0,4,3,1,1,4
10049289,1,0,3,3,0,1,1
10049290,0,0,3,3,0,0,4
10049291,1,1,3,2,1,1,2
10049293,0,0,2,3,0,0,2
10049294,0,0,1,2,0,0,3
10049297,1,1,3,3,1,2,2
10049299,1,1,1,1,1,2,1
10049300,1,1,4,3,1,1,2
10049301,2,0,3,3,0,1,2
10049302,1,1,4,3,1,1,4
10049303,1,1,3,3,1,2,3
10049304,2,0,1,2,0,0,2
10049307,2,1,3,3,0,1,3
10049308,2,1,3,3,1,0,2
10049311,1,1,3,3,0,1,1
10049312,1,1,3,3,1,2,2
10049314,0,0,1,2,0,0,2
10049317,1,0,1,3,0,2,3
10049320,1,0,1,3,0,0,1
10049322,1,0,1,1,0,0,2
10049323,1,0,3,3,0,2,4
10049324,2,0,3,3,0,0,4
10049326,1,1,3,3,1,2,1
10049327,2,1,3,3,1,1,2
10049328,0,1,2,3,0,1,3
10049329,1,1,1,2,1,2,3
10049330,1,1,4,3,1,0,2
10049331,0,0,2,2,0,0,3
10049335,0,0,3,3,0,0,3
10049336,2,0,3,2,0,0,2
10049337,1,1,3,3,0,0,2
10049338,2,1,2,3,1,2,1
10049340,1,0,4,3,0,1,3
10049341,0,0,1,2,0,0,2
10049342,1,0,1,1,1,2,3
10049344,2,0,2,2,0,3,2
10049345,1,1,3,3,1,2,3
10049347,0,1,3,3,0,1,3
10049349,1,0,4,3,1,2,4
10049351,0,0,3,3,0,0,2
10049352,0,0,3,3,0,0,2
10049353,1,1,1,1,1,0,2
10049356,1,0,1,2,1,2,3
10049357,1,1,2,3,1,2,2
10049358,1,1,4,3,1,1,2
10049359,1,1,1,3,1,2,3
10049360,2,1,3,3,0,2,3
10049361,0,0,1,1,0,0,3
10049362,0,0,1,2,0,0,2
10049363,0,1,1,2,0,0,3
10049366,1,1,3,3,0,2,2
10049367,1,0,3,3,0,0,2
10049368,1,0,3,3,1,1,3
10049369,1,1,2,1,1,2,1
10049373,0,0,2,2,0,0,1
10049374,1,0,1,3,1,1,2
10049375,0,0,2,2,0,0,1
10049377,0,1,1,1,0,0,4
10049378,1,0,4,3,0,0,2
10049379,1,0,1,3,0,2,1
10049380,1,0,4,3,1,1,4
10049381,1,1,3,3,1,2,3
10049382,1,1,2,3,0,1,3
10049384,1,0,3,3,0,2,1
10049387,0,0,1,2,0,0,2
10049389,1,0,3,3,1,2,3
10049391,1,0,4,3,0,0,1
10049393,1,0,3,3,0,1,1
10049395,0,0,3,3,0,0,2
10049396,1,1,1,2,1,2,2
10049397,1,0,3,3,0,2,2
10049398,0,0,2,3,0,0,1
10049400,2,1,1,1,0,0,2
10049401,1,0,1,3,0,0,1
10049402,1,0,4,3,0,1,3
10049403,1,1,4,3,1,2,4
10049404,1,0,2,3,1,0,1
10049405,2,0,2,2,0,2,1
10049406,2,0,1,2,0,2,1
10049407,2,1,3,3,1,3,4
10049409,2,1,2,3,1,3,2
10049411,2,1,2,3,1,2,3
10049413,0,0,3,3,0,2,2
10049419,1,1,3,3,1,2,3
10049420,1,1,2,3,1,2,2
10049421,2,0,3,3,0,3,3
10049424,1,0,3,3,1,1,3
10049425,1,1,2,2,1,2,4
10049430,1,1,3,3,0,1,1
10049433,0,0,1,1,0,0,3
10049434,1,0,1,3,0,1,2
10049437,1,0,1,3,1,0,1
10049439,0,0,1,1,0,0,2
10049440,1,0,1,2,0,2,1
10049441,0,0,1,3,0,0,1
10049442,0,0,1,3,0,0,2
10049443,1,1,3,3,1,2,3
10049445,0,0,1,2,0,0,2
10049446,1,1,1,3,1,0,2
10049447,1,0,2,3,0,2,2
10049448,0,1,3,3,0,0,1
10049449,2,0,1,3,0,2,3
10049450,1,1,3,3,1,1,3
10049451,1,0,2,1,0,1,2
10049452,0,0,2,3,0,0,1
10049453,1,0,1,2,1,1,3
10049456,1,1,3,3,1,2,3
10049457,1,1,3,3,0,0,2
10049458,0,0,3,3,0,0,2
10049459,2,1,4,3,0,3,1
10049460,1,0,2,3,0,0,2
10049461,1,1,1,2,1,2,2
10049464,1,1,3,3,1,2,3
10049465,1,1,1,2,1,1,2
10049466,0,0,1,3,0,0,2
10049468,1,0,3,3,0,2,2
10049470,1,0,3,3,1,0,3
10049472,1,0,2,3,0,0,2
10049474,1,1,3,3,1,0,1
10049476,1,1,3,3,1,0,3
10049477,0,0,2,1,0,0,2
10049478,1,0,2,3,0,1,3
10049480,1,0,3,3,0,0,3
10049483,0,0,3,3,0,0,2
10049484,1,1,3,3,1,1,4
10049485,2,0,1,2,0,3,2
10049486,2,1,3,3,1,0,3
10049487,0,1,3,3,0,0,4
10049488,1,0,3,3,0,2,3
10049491,1,1,4,3,1,2,2
10049492,1,1,3,3,0,2,1
10049493,2,0,3,3,1,0,2
10049494,1,1,1,3,1,2,1
10049495,1,1,1,2,1,2,2
10049497,1,1,3,3,0,1,3
10049503,1,0,4,3,1,2,3
10049507,2,1,2,3,0,1,2
10049508,0,0,1,2,0,0,1
10049510,1,1,3,3,1,1,3
10049511,1,0,1,3,1,2,3
10049512,2,0,1,1,0,3,3
10049516,1,0,2,3,0,1,3
10049517,0,0,1,1,0,0,1
10049519,1,1,1,3,1,2,3
10049522,1,0,3,3,1,2,1
10049523,0,1,2,2,0,0,2
10049524,0,0,3,3,0,0,2
10049526,1,0,4,3,1,0,2
10049527,1,0,4,3,0,1,2
10049528,0,0,3,3,0,0,2
10049529,1,0,1,1,0,2,1
10049530,0,0,3,3,0,2,2
10049531,1,0,2,2,0,2,1
10049534,2,1,3,3,0,2,3
10049535,1,0,1,2,0,1,3
10049536,1,0,1,3,1,1,3
10049537,2,0,2,1,0,3,2
10049541,1,0,3,2,1,1,3
10049542,0,0,2,3,0,0,2
10049546,1,1,2,3,1,2,2
10049547,1,1,1,3,1,2,2
10049549,1,0,3,3,0,0,2
10049550,2,0,3,3,1,0,3
10049552,1,0,3,3,0,2,2
10049554,0,0,1,1,0,0,2
10049556,1,1,1,3,1,1,3
10049559,2,0,3,3,1,0,2
10049560,0,0,1,1,0,0,2
10049561,0,0,3,3,0,0,2
10049562,1,1,3,3,1,1,3
10049565,1,0,3,3,0,2,3
10049566,1,1,2,3,1,2,3
10049568,0,0,1,1,0,0,4
10049569,0,0,3,3,0,0,1
10049570,0,0,1,2,0,0,2
10049573,1,0,2,1,0,2,4
10049574,0,0,2,2,0,0,2
10049575,2,0,1,2,0,3,2
10049576,1,1,2,2,1,1,2
10049577,0,0,3,1,0,0,2
10049578,0,1,1,1,0,0,2
10049580,1,1,3,3,1,2,1
10049581,0,0,1,2,0,1,2
10049582,2,1,1,1,1,3,2
10049588,2,1,2,3,1,3,3
10049589,1,1,1,2,0,2,1
10049591,2,1,2,3,1,1,3
10049592,1,1,4,3,1,1,3
10049593,1,1,3,3,0,1,2
10049594,1,1,1,2,0,1,2
10049595,0,1,3,3,1,1,2
10049598,1,0,4,3,1,2,3
10049599,0,1,1,2,0,2,2
10049600,1,0,3,3,1,0,2
10049602,0,0,3,3,0,0,3
10049603,0,1,1,1,0,0,1
10049604,0,0,1,3,0,0,1
10049610,0,0,1,2,0,0,3
10049613,1,0,3,3,1,1,3
10049617,1,0,1,3,0,1,1
10049620,1,1,3,3,1,0,1
10049624,1,1,1,1,1,2,2
10049625,1,0,3,3,1,1,3
10049626,1,0,1,2,0,2,1
10049627,1,1,3,3,1,2,2
10049628,2,0,3,3,1,2,3
10049631,1,1,2,3,0,2,1
10049633,0,0,1,3,0,0,2
10049634,0,0,1,3,0,0,2
10049636,1,1,2,3,1,2,4
10049637,1,1,2,3,1,2,2
10049638,1,0,3,3,0,1,2
10049639,1,0,3,3,1,1,3
10049642,1,0,4,3,1,2,2
10049643,1,0,3,3,0,2,3
10049644,1,0,3,3,0,2,2
10049645,1,0,3,3,0,2,3
10049648,1,0,3,3,0,2,3
10049651,2,0,3,3,0,3,3
10049653,0,0,2,2,0,0,2
10049654,1,1,3,3,1,2,3
10049656,2,0,3,3,1,1,3
10049657,0,1,2,3,0,2,2
10049658,1,0,3,3,1,1,3
10049661,1,0,4,3,1,1,3
10049662,1,0,1,2,0,2,3
10049664,0,0,1,3,0,0,3
10049666,2,1,3,3,0,0,2
10049668,2,0,3,3,1,1,3
10049669,2,0,4,3,1,1,4
10049670,2,1,2,2,0,2,3
10049672,1,0,3,3,0,2,1
10049673,1,1,1,3,1,1,3
10049674,2,1,2,2,0,2,2
10049676,1,1,4,3,1,0,2
10049677,1,0,3,3,1,2,3
10049678,1,1,2,3,1,2,3
10049681,1,0,1,2,0,1,2
10049683,1,1,1,3,1,1,3
10049685,1,1,1,1,1,2,3
10049690,0,0,3,3,0,0,2
10049691,2,1,4,3,1,1,3
10049692,1,1,3,3,1,1,3
10049694,1,1,3,3,1,2,4
10049695,2,0,1,2,1,3,3
10049696,2,1,2,3,0,1,4
10049697,1,0,1,1,0,2,2
10049699,0,0,3,3,0,0,2
10049700,1,0,3,3,0,2,1
10049701,0,0,3,3,0,0,2
10049703,1,0,1,1,0,2,3
10049704,1,1,2,2,1,2,2
10049705,1,1,3,3,0,1,2
10049706,1,0,1,1,0,2,3
10049707,0,0,3,3,0,0,1
10049709,0,0,4,3,0,1,4
10049710,1,1,2,3,1,2,3
10049712,2,0,4,3,1,0,2
10049713,1,0,3,2,0,0,2
10049715,1,1,2,2,0,1,2
10049717,0,0,1,1,0,0,3
10049718,1,0,3,3,1,1,3
10049723,0,0,4,3,0,0,2
10049724,1,1,1,2,1,1,3
10049727,0,0,2,1,0,2,3
10049728,1,1,1,1,1,2,1
10049730,2,1,3,3,0,3,1
10049731,0,0,3,3,0,0,2
10049732,2,1,1,1,0,2,3
10049733,1,1,3,3,1,0,2
10049735,0,0,1,2,0,0,2
10049736,1,1,2,3,0,2,3
10049737,0,0,1,3,0,0,2
10049738,1,0,3,3,1,0,4
10049739,1,1,3,3,0,0,2
10049741,0,0,1,1,0,0,2
10049743,1,1,3,3,1,1,2
10049747,0,0,1,1,0,0,2
10049750,1,0,4,3,0,1,4
10049751,1,1,2,2,0,1,3
10049752,1,0,1,3,1,1,3
10049754,0,1,3,3,0,0,3
10049755,1,0,1,2,1,1,2
10049756,0,0,1,2,0,0,2
10049759,1,0,1,2,0,2,3
10049760,2,1,1,3,1,3,3
10049761,1,1,4,3,1,0,2
10049762,1,1,1,2,1,2,3
10049763,1,0,3,3,1,2,2
10049764,1,0,3,3,0,1,3
10049765,1,0,3,3,1,0,1
10049767,0,1,2,2,0,2,2
10049768,1,0,3,3,0,2,3
10049769,0,0,1,1,0,0,2
10049770,1,0,3,3,0,2,2
10049771,1,0,4,3,0,1,3
10049775,1,1,2,2,1,1,1
10049776,1,0,1,1,0,1,2
10049777,1,1,1,1,0,2,3
10049779,1,1,2,3,1,2,1
10049780,1,0,4,3,1,2,3
10049783,0,1,2,2,0,1,1
